"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","experiment_ID_coded","group_ID","group_ID_coded","repeated_trait_ID","repeated_trait_ID_coded","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","sd_experiment","type_measure_dispersion_experiment","n_experiment","effective_n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","sd_control","type_measure_dispersion_control","n_control","effective_n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 24","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",78,3,"GNM_237_3",9,"GNM_237_9",1,"GNM_237_9_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",0.3456667886,"mean",0.425107583811619,0.425107583811619,"sd",5,2.5,0.219312599,"mean",0.379860564207979,0.379860564207979,"sd",3,5,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment = Unpigmented/Aromatics/ Year 2012; control=   Unpigmented/No plants Year 2012; Data extracted for artificial nests first sample (area 1; First sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 25","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",79,3,"GNM_237_3",9,"GNM_237_9",1,"GNM_237_9_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","barley leaves",1,0,1,"PCH",0.3456667886,"mean",0.425107583811619,0.425107583811619,"sd",5,2.5,0.6124456256,"mean",0.559130553053688,0.559130553053688,"sd",5,5,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the natural nests","Micro-organism","c","JMGS","treatment =  Unpigmented/Aromatics/ Year 2012; control=   Unpigmented/Non-aromatics/ Year 2012; Data extracted for artificial nests first sample (area 1; First sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 26","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",80,3,"GNM_237_3",10,"GNM_237_10",1,"GNM_237_10_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",0.3687653232,"mean",0.406594307521745,0.406594307521745,"sd",5,2.5,0.5071283025,"mean",0.455452746634612,0.455452746634612,"sd",4,5,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment = No feather/Aromatics/ Year 2012; control=  No feather/No plants Year 2012; Data extracted for artificial nests first sample (area 2; First sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 27","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",81,3,"GNM_237_3",10,"GNM_237_10",1,"GNM_237_10_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","barley leaves",1,0,1,"PCH",0.3687653232,"mean",0.406594307521745,0.406594307521745,"sd",5,2.5,0.87072118375,"mean",0.407032415929245,0.407032415929245,"sd",4,5,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment = No feather/Aromatics/ Year 2012; control=  No feather/Non-aromatics/ Year 2012; Data extracted for artificial nests first sample (area 2; First sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 28","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",82,3,"GNM_237_3",11,"GNM_237_11",1,"GNM_237_11_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",0.5579031375,"mean",0.359463089763211,0.359463089763211,"sd",4,2,0.537473787666667,"mean",0.58913402784051,0.58913402784051,"sd",3,4,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment = Pigmented/Aromatics/ Year 2012; control=   Pigmented/No plants Year 2012; Data extracted for artificial nests first sample (area 2; First sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 29","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",83,3,"GNM_237_3",11,"GNM_237_11",1,"GNM_237_11_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","barley leaves",1,0,1,"PCH",0.5579031375,"mean",0.359463089763211,0.359463089763211,"sd",4,2,0.6077669846,"mean",0.433133453856795,0.433133453856795,"sd",5,4,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment =  Pigmented/Aromatics/ Year 2012; control=   Pigmented/Non-aromatics/ Year 2012; Data extracted for artificial nests first sample (area 2; First sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 30","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",84,3,"GNM_237_3",12,"GNM_237_12",1,"GNM_237_12_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",0.402630785333333,"mean",0.0998382234685878,0.0998382234685878,"sd",3,1.5,0.5703388105,"mean",0.115008868057433,0.115008868057433,"sd",2,3,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment = Unpigmented/Aromatics/ Year 2012; control=   Unpigmented/No plants Year 2012; Data extracted for artificial nests first sample (area 2; First sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 31","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",85,3,"GNM_237_3",12,"GNM_237_12",1,"GNM_237_12_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","barley leaves",1,0,1,"PCH",0.402630785333333,"mean",0.0998382234685878,0.0998382234685878,"sd",3,1.5,0.3802023976,"mean",0.200631904307498,0.200631904307498,"sd",5,3,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment =  Unpigmented/Aromatics/ Year 2012; control=   Unpigmented/Non-aromatics/ Year 2012; Data extracted for artificial nests first sample (area 2; First sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 32","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",86,3,"GNM_237_3",10,"GNM_237_10",1,"GNM_237_10_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",0.26467938025,"mean",0.214835530500895,0.214835530500895,"sd",4,2,0.4193509054,"mean",0.0961267917618835,0.0961267917618835,"sd",5,4,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment = No feather/Aromatics/ Year 2012; control=  No feather/No plants Year 2012; Data extracted for artificial nests first sample (area 1; Second sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 33","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",87,3,"GNM_237_3",10,"GNM_237_10",1,"GNM_237_10_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","barley leaves",1,0,1,"PCH",0.26467938025,"mean",0.214835530500895,0.214835530500895,"sd",4,2,0.4837058684,"mean",0.591471639135902,0.591471639135902,"sd",5,4,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment = No feather/Aromatics/ Year 2012; control=  No feather/Non-aromatics/ Year 2012; Data extracted for artificial nests first sample (area 1; Second sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 34","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",88,3,"GNM_237_3",11,"GNM_237_11",1,"GNM_237_11_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",0.514852058,"mean",0.478460093422467,0.478460093422467,"sd",5,2.5,0.8328003155,"mean",0.539715980179968,0.539715980179968,"sd",2,5,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment = Pigmented/Aromatics/ Year 2012; control=   Pigmented/No plants Year 2012; Data extracted for artificial nests first sample (area 1; Second sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 35","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",89,3,"GNM_237_3",11,"GNM_237_11",1,"GNM_237_11_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","barley leaves",1,0,1,"PCH",0.514852058,"mean",0.478460093422467,0.478460093422467,"sd",5,2.5,0.40316720425,"mean",0.315572160924765,0.315572160924765,"sd",4,5,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment =  Pigmented/Aromatics/ Year 2012; control=   Pigmented/Non-aromatics/ Year 2012; Data extracted for artificial nests first sample (area 1; Second sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 36","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",90,3,"GNM_237_3",12,"GNM_237_12",1,"GNM_237_12_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","blank",2,0,1,"PCH",0.5508965778,"mean",0.670550401409757,0.670550401409757,"sd",5,2.5,0.259922609333333,"mean",0.45019916540121,0.45019916540121,"sd",3,5,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment = Unpigmented/Aromatics/ Year 2012; control=   Unpigmented/No plants Year 2012; Data extracted for artificial nests first sample (area 1; Second sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
"GNM_237","included",NA,"log, treatment is shared so effective treatment sample size will be divided by 37","Ruiz-Castellano C.; Tomas G.; Ruiz-Rodriguez M.; Martin-Galvez D.; Soler J. J.","2016","Hoya de Guadix, southeast Spain (37Â°18â€™N, 3Â°11â€™W)",91,3,"GNM_237_3",12,"GNM_237_12",1,"GNM_237_12_1","Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri, Lamium amplexicaule, Anacyclus clavatus","barley leaves",1,0,1,"PCH",0.5508965778,"mean",0.670550401409757,0.670550401409757,"sd",5,2.5,0.738340953,"mean",0.762573872439225,0.762573872439225,"sd",5,5,"log mesophilic bacteria","Parasitic_and_pathogenic","include",NA,-1,NA,NA,NA,NA,NA,NA,NA,"open data provided by the authors: DOI: 10.6084/m9.  figshare.2068896. (as tree datasets were provided in the same spreadsheet this part refers only to the artificial nests 2012","Micro-organism","c","JMGS","treatment =  Unpigmented/Aromatics/ Year 2012; control=   Unpigmented/Non-aromatics/ Year 2012; Data extracted for artificial nests first sample (area 1; Second sample)","SD","Experiment ID: changes by year and natural and artificial nests.. Group ID: changes by unpigmented, pigmented and no feather and artificial and non artifical and year and area.","no","yes","no",2,1,"bacterial_load"
