"paper_ID","fulltext_screening","fulltext_notes","variable_note","authors","year_publication","population_location","Observation_ID","experiment_ID","group_ID","repeated_trait_ID","bird_species","treatment_plant_species","control_plant_species","comparision_type","CH","PCH","Hypothesis","measure_central_tendency_experiment","type_measure_central_tendency_experiment","measure_dispersion_experiment","type_measure_dispersion_experiment","n_experiment","measure_central_tendency_control","type_measure_central_tendency_control","measure_dispersion_control","type_measure_dispersion_control","n_control","fitness_proxy","trait_type","proxy_decision","proxy_comment","proxies_sign","statistics_type","test_statistics_type","statistics_value","p_value","sign_relationship","total_sample_size","DF","data_location","parasite_type","time_of_gnm_addition","extractor_ID","extractor_comments","data_checker_ID","data_checker_comments","blinding","random_assignment","missing_data","shared_experiment","shared_control","fitness_proxy_cleaned"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",93,1,1,2,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",18.8,"mean",4.57,"sd",20,18.4,"mean",3.08,"sd",21,"nestling body mass (day 3)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"nestling_mass"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",94,2,1,2,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",20.1,"mean",4.66,"sd",6,20.6,"mean",4.18,"sd",5,"nestling body mass (day 3)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"nestling_mass"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",95,1,1,2,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",69.3,"mean",9.56,"sd",20,71.7,"mean",7.18,"sd",21,"nestling body mass (day 14)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"nestling_mass"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",96,2,1,2,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,1,1,"both",65.2,"mean",9.55,"sd",6,68.8,"mean",9.46,"sd",5,"nestling body mass (day 14)","Morphology","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"nestling_mass"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",97,1,1,3,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",3.52,"mean",1.22,"sd",19,3.33,"mean",1.01,"sd",21,"Log mesophilic bacterial load (Day 3)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Micro-organism","c","SD","NA","TR","NA","n","y","n",1,1,"bacterial_load"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",98,2,1,3,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",3.63,"mean",0.983,"sd",6,2.96,"mean",0.269,"sd",5,"Log mesophilic bacterial load (Day 3)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Micro-organism","c","SD","NA","TR","NA","n","y","n",1,1,"bacterial_load"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",99,1,1,3,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",3.91,"mean",0.821,"sd",20,3.78,"mean",1.1,"sd",21,"Log mesophilic bacterial load (Day 8)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Micro-organism","c","SD","NA","TR","NA","n","y","n",1,1,"bacterial_load"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",100,2,1,3,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",4.21,"mean",2.28,"sd",6,3.82,"mean",0.723,"sd",5,"Log mesophilic bacterial load (Day 8)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Micro-organism","c","SD","NA","TR","NA","n","y","n",1,1,"bacterial_load"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",101,1,1,4,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",3.08,"mean",0.976,"sd",19,3.07,"mean",1.13,"sd",20,"Log enterococcus load (Day 3)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Micro-organism","c","SD","NA","TR","NA","n","y","n",1,1,"bacterial_load"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",102,2,1,4,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",3.34,"mean",0.865,"sd",6,2.69,"mean",0.398,"sd",5,"Log enterococcus load (Day 3)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Micro-organism","c","SD","NA","TR","NA","n","y","n",1,1,"bacterial_load"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",103,1,1,4,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",3.27,"mean",0.688,"sd",20,3.22,"mean",0.812,"sd",21,"Log enterococcus load (Day 8)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Micro-organism","c","SD","NA","TR","NA","n","y","n",1,1,"bacterial_load"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",104,2,1,4,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",3.58,"mean",1.83,"sd",6,3.61,"mean",0.719,"sd",5,"Log enterococcus load (Day 8)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Micro-organism","c","SD","NA","TR","NA","n","y","n",1,1,"bacterial_load"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",105,1,1,5,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",2.55,"mean",0.847,"sd",20,2.52,"mean",1.28,"sd",21,"Log Carnus flies (Day 8)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Arthropod","c","SD","NA","TR","NA","n","y","n",1,1,"carnusflies_load"
"GNM_069","included","NA","log","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",106,2,1,5,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",1.4,"mean",1,"sd",6,1.51,"mean",1.45,"sd",4,"Log Carnus flies (Day 8)","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","Arthropod","c","SD","NA","TR","NA","n","y","n",1,1,"carnusflies_load"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",107,1,1,6,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",77.8,"mean",35.5,"sd",20,54.8,"mean",28.9,"sd",21,"Rank telomere length (Day 14)","Physiology","include","We expect a positive relation between telomere length and GNM. Telomere length shortens as the individual ages and the cell dies once there is not enough protection provided by the telomere cap. Therefore, shorter the telomere, the more likely one is to die.","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"telomere_measure"
"GNM_069","included","NA","mean and variance","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",108,2,1,6,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",86.6,"mean",23.8,"sd",6,112,"mean",18.5,"sd",5,"Rank telomere length (Day 14)","Physiology","include","We expect a positive relation between telomere length and GNM. Telomere length shortens as the individual ages and the cell dies once there is not enough protection provided by the telomere cap. Therefore, shorter the telomere, the more likely one is to die.","1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","NA","TR","NA","n","y","n",1,1,"telomere_measure"
"GNM_069","included","NA","Rank telomere difference","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",109,1,1,7,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",10.8,"mean",41.5,"sd",20,19.6,"mean",44.2,"sd",21,"Telomere Dynamic (Rank difference in Telomere length (Day 14))","Physiology","include","We expect a negative relationship between telomere dynamic and GNM. Telomere dynamic is calculated as rank difference in telomere length.","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","Authors call this telomere dynamics which is rank telomere length difference between hatchlings and nestlings. This makes it possible to take a negative value.","TR","NA","n","y","n",1,1,"telomere_measure"
"GNM_069","included","NA","Rank telomere difference","Soler J J; Ruiz-Castellano C; Figuerola J; Martín-Vivaldi M; Martínez-de La Puente J; Ruiz-Rodríguez M; Tomás G","2017","Hoya de Guadix, southeast of Spain (Calahorra (37°15'N, 3°01'W) and Hueneja (37°13'N, 2°56'W))",110,2,1,7,"Sturnus unicolor","Marrubium vulgare, Artemisia barrelieri,Lamium amplexicaule and Anacyclus clavatus","blank",2,0,1,"PCH",-1.83,"mean",63.2,"sd",6,-31.6,"mean",44.2,"sd",5,"Telomere Dynamic (Rank difference in Telomere length (Day 14))","Physiology","include","We expect a negative relationship between telomere dynamic and GNM. Telomere dynamic is calculated as rank difference in telomere length.","-1",NA,"NA","NA","NA","NA","NA","NA","raw data","NA","c","SD","Authors call this telomere dynamics which is rank telomere length difference between hatchlings and nestlings. This makes it possible to take a negative value.","TR","NA","n","y","n",1,1,"telomere_measure"
"GNM_147","included","NA","check","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",111,1,1,1,"Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.",1,0,1,"PCH",5.7,"mean",0.2,"se",10,5.8,"mean",0.2,"se",8,"clutch size","Reproduction","include","We categorize all the proxies coming from Tachycineta bicolor as belonging to parental care hypothesis. Since the bird does not show this behaviour in the wild, we think it is likely that courtship hypothesis is not at play. However, we will run a sensitivity analysis for this with only proxies such as blowflies and fleas number to ensure robustness of our results.","1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","c","SD","Authors do not add green material but rather birds add the green nest material and in the control, authors remove it. These were the most commonly green material added by the birds.","TR","NA","n","unclear","n",2,2,"clutch_size"
"GNM_147","included","NA","check","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",112,1,1,2,"Tachycineta bicolor","Bromus inermis Leyss.","blank",3,0,1,"PCH",5.8,"mean",0.2,"se",8,5.9,"mean",0.2,"se",13,"clutch size","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2,"clutch_size"
"GNM_147","included","NA","check","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",113,1,1,3,"Tachycineta bicolor","Achillea millefolium L","blank",2,0,1,"PCH",5.7,"mean",0.2,"se",10,5.9,"mean",0.2,"se",13,"clutch size","Reproduction","include","NA","1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2,"clutch_size"
"GNM_147","included","NA","check","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",114,1,1,4,"Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.",1,0,1,"PCH",159.6,"mean",2.5,"se",10,159.4,"mean",2.6,"se",8,"clutch initiation date","Phenology","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2,"laying_date"
"GNM_147","included","NA","check","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",115,1,1,5,"Tachycineta bicolor","Bromus inermis Leyss.","blank",3,0,1,"PCH",159.4,"mean",2.6,"se",8,154.5,"mean",2.8,"se",11,"clutch initiation date","Phenology","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2,"laying_date"
"GNM_147","included","NA","check","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",116,1,1,6,"Tachycineta bicolor","Achillea millefolium L","blank",2,0,1,"PCH",159.6,"mean",2.5,"se",10,154.5,"mean",2.8,"se",11,"clutch initiation date","Phenology","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 1","NA","c","SD","NA","TR","NA","n","unclear","n",2,2,"laying_date"
"GNM_147","included","NA","mean and variance","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",117,1,1,7,"Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.",1,0,1,"PCH",719.6,"mean",161.7,"se",14,233.4,"mean",181.8,"se",13,"fleas number","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 1","Arthropod","c","SD","NA","TR","NA","n","unclear","n",2,2,"fleas_number"
"GNM_147","included","NA","mean and variance","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",118,1,1,8,"Tachycineta bicolor","Bromus inermis Leyss.","blank",3,0,1,"PCH",233.4,"mean",181.8,"se",13,40.1,"mean",208.6,"se",5,"fleas number","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 1","Arthropod","c","SD","NA","TR","NA","n","unclear","n",2,2,"fleas_number"
"GNM_147","included","NA","mean and variance","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",119,1,1,9,"Tachycineta bicolor","Achillea millefolium L","blank",2,0,1,"PCH",719.6,"mean",161.7,"se",14,40.1,"mean",208.6,"se",5,"fleas number","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 1","Arthropod","c","SD","NA","TR","NA","n","unclear","n",2,2,"fleas_number"
"GNM_147","included","NA","mean and variance","Dawson R D","2004","Vanderhoof, British Columbia, Canada (54°N,124°W)",120,1,1,10,"Tachycineta bicolor","Achillea millefolium L","Bromus inermis Leyss.",1,0,1,"PCH",57,"mean",16,"se",8,76.2,"mean",18.5,"se",6,"protocalliphora spp. Number","Parasitic_and_pathogenic","include","NA","-1",NA,"NA","NA","NA","NA","NA","NA","table 1","Arthropod","c","SD","NA","TR","NA","n","unclear","n",2,2,"blowflies_number"
